UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720526247414, 11.95, -2.15, 19.95, 0.323, 0.043, 0.0304
1720526247429, 11.25, -2.25, 19.6, 0.291, 0.079, 0.0448
1720526247445, 11.85, -2.3, 20, 0.331, 0.045, 0.0512
1720526247461, 11.75, -3.15, 19.75, 0.24, 0.048, 0.02
1720526247476, 11.5, -2.6, 19.8, 0.273, 0.1, 0.0344
1720526247492, 11.3, -1.9, 19.6, 0.335, 0.116, 0.0544
1720526247507, 11.55, -2.8, 19.35, 0.24, 0.097, 0.04
1720526247523, 11.75, -2.85, 19.6, 0.25, 0.085, 0.0384
1720526247539, 11.25, -2.2, 19.5, 0.319, 0.102, 0.0632
1720526247570, 11.3, -2.6, 19.65, 0.281, 0.097, 0.0464
1720526247586, 11.4, -2.5, 19.6, 0.292, 0.082, 0.0568
1720526247601, 11.45, -2.45, 19.85, 0.278, 0.082, 0.0368
1720526247617, 11.55, -2.65, 19.55, 0.273, 0.089, 0.044
1720526247632, 11.45, -2.55, 19.7, 0.284, 0.084, 0.0416
1720526247648, 11.55, -2.55, 19.8, 0.277, 0.084, 0.024
1720526247664, 11.55, -2.5, 19.75, 0.293, 0.088, 0.048
1720526247679, 11.55, -2.7, 19.85, 0.279, 0.072, 0.0416
1720526247711, 11.5, -2.4, 19.65, 0.291, 0.073, 0.0352
1720526247742, 11.65, -2.8, 19.65, 0.278, 0.087, 0.036
1720526247773, 11.5, -2.55, 19.8, 0.289, 0.079, 0.0424
1720526247804, 11.6, -2.65, 19.55, 0.259, 0.085, 0.0384
1720526247836, 11.55, -2.6, 19.8, 0.301, 0.078, 0.04
1720526247867, 11.4, -2.65, 19.55, 0.251, 0.081, 0.0408
1720526247898, 11.65, -2.75, 19.8, 0.27, 0.09, 0.0272
1720526247929, 11.6, -2.55, 19.9, 0.282, 0.071, 0.04
1720526247961, 11.5, -2.85, 19.7, 0.259, 0.088, 0.064
1720526247992, 11.4, -2.65, 19.8, 0.283, 0.083, 0.0472
1720526248023, 11, -3.05, 19.3, 0.214, 0.132, 0.0488
1720526248054, 10.75, -3, 18.85, 0.213, 0.131, 0.0536
1720526248086, 11.4, -2.2, 20, 0.334, 0.104, 0.0792
1720526248117, 11.35, -2.5, 19.9, 0.297, 0.035, 0.0032
1720526248148, 12.05, -2.7, 20.3, 0.336, 0.056, 0.0264
1720526248179, 11, -2.45, 19.25, 0.244, 0.108, 0.0864
1720526248211, 10.95, -2.25, 19.4, 0.317, 0.167, 0.0488
1720526248242, 11.9, -2.55, 20.3, 0.298, 0.026, 0.0624
