UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722588571856, 15.85, -9.75, 11.8, -0.201, 0.113, -0.0632
1722588571872, 15.85, -9.75, 11.9, -0.208, 0.108, -0.0736
1722588571888, 15.95, -9.15, 12, -0.151, 0.085, -0.0728
1722588571903, 16.1, -9.2, 11.9, -0.159, 0.073, -0.068
1722588571919, 16.1, -9.6, 11.7, -0.175, 0.103, -0.0592
1722588571935, 15.75, -9.75, 11.8, -0.22, 0.11, -0.068
1722588571966, 16, -9.4, 12.15, -0.178, 0.094, -0.0848
1722588571997, 15.95, -9.6, 11.75, -0.177, 0.093, -0.0656
1722588572044, 16.15, -9.6, 11.8, -0.172, 0.092, -0.0832
1722588572075, 16.05, -9.25, 11.95, -0.173, 0.087, -0.0632
1722588572106, 15.75, -9.5, 11.8, -0.186, 0.104, -0.076
1722588572138, 15.95, -9.45, 12, -0.163, 0.083, -0.072
1722588572169, 15.7, -9.25, 11.75, -0.178, 0.132, -0.0696
1722588572200, 16.1, -8.95, 11.9, -0.14, 0.074, -0.0856
1722588572231, 16.05, -8.35, 11.65, -0.098, 0.075, -0.0704
1722588572263, 14.5, -6.7, 10.95, 0.063, 0.243, -0.096
1722588572294, 17.05, -6.95, 12.5, -0.065, -0.013, -0.0848
1722588572325, 15.45, -6.2, 12, 0.135, 0.148, -0.052
1722588572356, 15.45, -5.45, 11.1, 0.165, 0.166, -0.0696
1722588572388, 16.5, -5.9, 12.5, 0.084, 0.031, -0.1152
1722588572419, 14.35, -5.1, 13, 0.123, 0.236, -0.044
1722588572450, 16, -6.15, 10.95, 0.038, 0.157, -0.0104
1722588572481, 17.25, -6.65, 12.6, -0.036, -0.064, -0.0936
1722588572513, 16.1, -8.9, 10.45, -0.04, 0.056, -0.0824
1722588572544, 16.9, -11.65, 11.2, -0.213, 0.054, -0.036
1722588572575, 17.25, -10.7, 13.35, -0.352, -0.026, 0.0536
1722588572591, 16.5, -13, 12.25, -0.503, 0.209, -0.0248
1722588572622, 15.95, -13.55, 11.45, -0.527, 0.191, -0.0544
1722588572653, 16.95, -13.35, 11.15, -0.6, -0.002, -0.0232
1722588572700, 17.55, -12.05, 13.55, -0.391, -0.035, -0.0784
1722588572731, 17.2, -10.35, 13.15, -0.296, 0.013, -0.0784
1722588572763, 16.75, -8.65, 12.15, -0.097, 0.023, -0.0656
1722588572810, 17.05, -8.7, 12.05, -0.102, 0.005, -0.0848
1722588572856, 16.9, -8.4, 12.15, -0.095, 0.01, -0.076
1722588572888, 16.95, -8.35, 12, -0.082, 0.017, -0.0808
1722588572935, 19.95, -8.95, 5.85, -0.2, -0.263, -0.0576
1722588572966, 22.05, -8.3, 6.2, -0.032, -0.48, -0.1168
