UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601237529, 16.55, -10.15, 11.8, -0.219, 0.076, -0.0456
1720601237545, 16.15, -9.85, 11.95, -0.187, 0.098, -0.0424
1720601237561, 16.25, -9.95, 11.9, -0.16, 0.095, -0.06
1720601237592, 16.45, -9.9, 11.9, -0.188, 0.073, -0.0392
1720601237608, 16.25, -9.7, 12.05, -0.164, 0.099, -0.0432
1720601237623, 16.35, -9.75, 11.8, -0.173, 0.099, -0.0416
1720601237639, 16.25, -10, 11.8, -0.211, 0.09, -0.036
1720601237654, 16.3, -10, 11.8, -0.189, 0.105, -0.0584
1720601237701, 16.4, -10, 11.8, -0.171, 0.075, -0.0448
1720601237733, 16.3, -9.8, 11.9, -0.182, 0.097, -0.064
1720601237764, 16.35, -9.85, 11.65, -0.176, 0.095, -0.0608
1720601237779, 16.2, -10, 11.85, -0.182, 0.081, -0.0456
1720601237811, 16.3, -10.05, 11.75, -0.188, 0.101, -0.0432
1720601237842, 16.35, -9.9, 12.05, -0.176, 0.085, -0.0384
1720601237873, 16, -9.8, 11.8, -0.182, 0.114, -0.0408
1720601237904, 16.3, -9.45, 11.9, -0.152, 0.066, -0.0432
1720601237936, 16.55, -9, 11.75, -0.1, 0.075, -0.0504
1720601237967, 14.65, -6.95, 11, 0.069, 0.237, -0.068
1720601237998, 18.25, -8.15, 12.75, -0.054, -0.125, -0.0896
1720601238029, 16.25, -6.95, 11.9, 0.141, 0.056, -0.1048
1720601238061, 14.85, -5.3, 10.35, 0.218, 0.199, -0.0352
1720601238092, 15.8, -5.65, 10.35, 0.093, 0.071, -0.0552
1720601238123, 15.2, -5.4, 12.85, 0.002, 0.186, -0.044
1720601238154, 18.25, -8.95, 12.6, -0.109, -0.023, -0.0088
1720601238186, 16.15, -6.05, 12.35, 0.069, 0.093, -0.1728
1720601238217, 16.95, -8.95, 11.3, -0.154, -0.123, -0.076
1720601238248, 16.7, -10.85, 11, -0.034, 0.25, -0.048
1720601238279, 17.45, -11.2, 12, -0.334, -0.041, 0.016
1720601238311, 17.25, -14, 14.1, -0.553, 0.097, -0.0272
1720601238342, 16.55, -14.7, 11.55, -0.656, 0.074, 0.0392
1720601238389, 17.2, -12.3, 12.15, -0.354, 0.013, 0.0272
1720601238436, 17.8, -11.9, 13.1, -0.423, -0.043, -0.012
1720601238467, 16.7, -8.8, 12.15, -0.071, 0.077, -0.068
1720601238483, 17.2, -8.65, 12.45, -0.088, 0.048, -0.04
1720601238514, 17.5, -9.2, 11.7, -0.079, -0.002, -0.0448
1720601238545, 17.4, -9.05, 11.5, -0.101, 0, -0.0528
1720601238592, 15.45, -4.8, 8.85, 0.346, 0.17, -0.0784
1720601238623, 24.35, -11.25, 5.2, -0.347, -0.694, -0.0328
1720601238654, 16.7, -6.9, 13.55, 0.083, 0.058, -0.0928
1720601238686, 14.9, -11.8, 17.45, -0.3, 0.298, 0.088
1720601238733, 17.2, -10.05, 15.5, -0.114, 0.057, -0.0544
1720601238764, 16.85, -7.4, 10.45, 0.183, 0.018, -0.0888
1720601238811, 16.35, -8.7, 7.65, 0.073, 0.124, 0.0072
1720601238842, 18.5, -8.95, 11.3, -0.123, -0.089, -0.0248
1720601238873, 18.8, -9.75, 14.75, -0.349, -0.199, -0.0008
1720601238904, 16.7, -9.9, 11.95, -0.273, 0.038, 0.0416
1720601238936, 17, -7.8, 14.65, -0.106, 0.056, -0.068
1720601238967, 17.1, -6.55, 14.75, 0.152, 0.027, -0.104
1720601238998, 16.5, -6.55, 10.5, 0.296, 0.105, -0.0496
1720601239029, 18, -10.35, 12.3, -0.198, -0.059, -0.0968
1720601239061, 17.9, -12.1, 15.35, -0.578, -0.182, -0.1496
1720601239092, 17, -14.05, 12.8, -0.84, 0.02, -0.0704
1720601239123, 16.15, -13.2, 10.25, -0.929, 0.085, -0.24
1720601239154, 15.8, -15.1, 9.2, -1.065, 0.297, -0.192
1720601239186, 15.35, -14.05, 9.9, -1.079, 0.312, -0.1832
1720601239217, 16.1, -15.7, 11, -1.17, 0.259, -0.2072
1720601239248, 15.75, -15.05, 11.4, -1.109, 0.208, -0.1816
1720601239279, 15.55, -14.6, 10.7, -1.074, 0.291, -0.2136
1720601239311, 17.45, -18.4, 14.8, -1.473, 0.019, -0.1464
1720601239342, 18.15, -20.85, 15.05, -1.789, -0.019, -0.104
1720601239420, 13.25, -11.25, 5.2, -0.832, 0.578, -0.044
1720601239467, 17.7, -10.55, 11.35, -0.439, 0.106, 0.0368
1720601239498, 15.8, -12.5, 7.35, -0.738, 0.215, 0.0392
1720601239529, 16.4, -12.25, 10.6, -0.78, 0.148, 0.0448
1720601239561, 16.5, -9.75, 11.5, -0.392, 0.239, -0.0248
1720601239592, 15.9, -12.5, 9.05, -0.737, 0.319, -0.028
1720601239623, 13.9, -14.8, 6.15, -0.975, 0.48, 0.0144
1720601239654, 14.35, -15.2, 7.35, -1.045, 0.441, 0.0328
1720601239686, 14.55, -10.65, 7.3, -0.672, 0.658, 0.04
1720601239717, 14.25, -10, 9.9, -0.57, 0.578, 0.0104
1720601239748, 13, -12.45, 8.25, -0.809, 0.738, 0.0264
1720601239779, 12.85, -17.25, 5, -1.275, 0.815, 0.1056
1720601239811, 10.9, -11.7, 7.35, -0.82, 1.139, 0.112
1720601239842, 10.5, -10.35, 9.45, -0.777, 1.133, 0.1576
1720601239873, 12.5, -11.8, 9.35, -0.995, 0.883, 0.1928
1720601239889, 13.65, -9.9, 9.9, -0.689, 0.73, 0.1248
1720601239920, 13.85, -7.6, 11.7, -0.489, 0.59, 0.1184
1720601239951, 16.9, -10.5, 13.3, -0.666, 0.194, 0.0464
1720601239983, 18.7, -5.15, 18.25, -0.081, -0.186, -0.1632
1720601240014, 19.2, -2.9, 18.45, 0.215, -0.213, -0.2704
1720601240045, 18.7, -7.4, 17.3, -0.264, -0.147, -0.224
1720601240076, 17.15, -8.1, 15.45, 0.022, 0.012, -0.2296
1720601240123, 18.25, -10.25, 10.4, -0.295, -0.16, 0.0456
1720601240154, 16.85, -13.55, 9.65, -0.749, -0.185, 0.0768
