UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925100410, 15.85, -8.7, 12.25, -0.194, 0.094, -0.0944
1722925100425, 15.65, -8.5, 12.55, -0.165, 0.104, -0.088
1722925100441, 15.55, -8.9, 12.4, -0.174, 0.106, -0.0888
1722925100457, 15.5, -9.1, 12.35, -0.231, 0.106, -0.076
1722925100472, 15.45, -9, 12.45, -0.215, 0.096, -0.0776
1722925100488, 15.7, -8.6, 12.35, -0.16, 0.087, -0.0888
1722925100503, 15.95, -8.4, 12.35, -0.155, 0.084, -0.0808
1722925100535, 15.65, -9.1, 12.6, -0.222, 0.11, -0.0744
1722925100566, 15.55, -8.45, 12.4, -0.176, 0.118, -0.0816
1722925100613, 15.45, -8.75, 12.4, -0.197, 0.118, -0.0784
1722925100644, 15.75, -8.6, 12.25, -0.167, 0.097, -0.0768
1722925100675, 15.75, -8.95, 12.6, -0.186, 0.096, -0.0736
1722925100707, 15.6, -8.7, 12.3, -0.179, 0.113, -0.0816
1722925100738, 16, -8.65, 12.55, -0.174, 0.102, -0.0672
1722925100769, 15.45, -8.5, 12.3, -0.172, 0.141, -0.0864
1722925100800, 15.6, -7.9, 12.2, -0.126, 0.089, -0.0608
1722925100832, 16.1, -7.8, 12.55, -0.095, 0.04, -0.0856
1722925100863, 14.65, -6.1, 13.1, 0.08, 0.173, -0.1168
1722925100894, 16.25, -5.85, 11.5, 0.006, 0.012, -0.1512
1722925100925, 15.1, -5.5, 13.45, 0.018, 0.054, -0.0512
1722925100957, 14.6, -4.05, 11.55, 0.27, 0.223, -0.0504
1722925100988, 17.3, -5.3, 14.8, 0.086, -0.131, -0.076
1722925101019, 14.4, -5.2, 11.05, 0.194, 0.278, -0.1736
1722925101066, 15.7, -5.45, 11.85, 0.077, 0.16, -0.156
1722925101097, 15.35, -6.95, 12.25, -0.02, 0.119, -0.1432
1722925101128, 17, -10.4, 13.25, -0.322, -0.062, -0.1552
1722925101160, 16.95, -10.45, 14.8, -0.402, 0.003, -0.1416
1722925101191, 15.9, -12.8, 11.05, -0.466, 0.235, -0.0608
1722925101222, 16.5, -14.6, 14.35, -0.788, 0.036, -0.0544
1722925101285, 16.55, -10.9, 12.35, -0.358, 0.073, -0.02
1722925101332, 15.95, -8.25, 11.2, -0.095, 0.085, -0.0768
1722925101394, 16.8, -7.95, 12.6, -0.1, 0.027, -0.0904
1722925101441, 16.8, -7.85, 12.8, -0.1, 0.007, -0.08
1722925101488, 16.5, -7.75, 12.6, -0.1, 0.028, -0.0744
1722925101535, 16.5, -7.5, 12.55, -0.081, 0.03, -0.088
1722925101582, 23.55, -10, 5.45, -0.316, -0.604, -0.0296
1722925101613, 15.25, -5.65, 14.95, 0.127, 0.212, 0.0632
1722925101644, 14.45, -11.35, 16.65, -0.378, 0.317, -0.0008
1722925101675, 15.45, -9.7, 14.55, -0.304, 0.095, -0.0832
1722925101707, 16.45, -5.65, 10.05, 0.141, 0.082, -0.1176
1722925101738, 16.4, -9.9, 9.5, -0.252, 0.066, -0.0544
1722925101769, 15.45, -7.9, 9.25, -0.076, 0.17, -0.0768
1722925101800, 18.7, -8.65, 13.8, -0.199, -0.09, -0.0912
1722925101832, 17.15, -9.3, 15.4, -0.232, -0.019, -0.0632
1722925101863, 16.25, -7.9, 15.05, 0.026, 0.145, -0.1104
1722925101894, 17.65, -7.6, 17.35, -0.128, -0.061, -0.0896
1722925101925, 15.95, -6.35, 11.95, 0.104, 0.125, -0.0928
1722925101957, 16.75, -9.7, 17.2, -0.306, 0.013, -0.0944
1722925101988, 15.6, -9.9, 17.6, -0.552, 0.149, 0.0048
1722925102019, 15.4, -10.9, 13, -0.401, 0.259, -0.1528
1722925102050, 14.3, -10.6, 9.3, -0.611, 0.367, -0.1536
1722925102082, 14.75, -12.25, 11.45, -0.906, 0.342, -0.1376
1722925102128, 15.2, -12.4, 11.4, -0.975, 0.277, -0.1592
1722925102175, 15.25, -12.6, 11.95, -0.943, 0.276, -0.12
1722925102222, 15.45, -12.65, 12.2, -0.911, 0.249, -0.1064
1722925102253, 15.3, -12.55, 11.95, -0.88, 0.218, -0.148
1722925102285, 15.9, -13.5, 14.4, -0.943, 0.17, -0.1424
1722925102316, 16.2, -15.1, 15.8, -1.306, 0.049, -0.076
1722925102347, 15.8, -17.65, 13.35, -1.534, 0.118, -0.0832
1722925102378, 16.35, -14.6, 13.45, -1.289, 0.073, -0.0816
1722925102410, 14.35, -7.2, 7.15, -0.431, 0.502, -0.0904
1722925102441, 14.8, -7.05, 9.3, -0.389, 0.286, -0.0384
1722925102472, 15.35, -11.45, 11.05, -0.707, 0.162, -0.0592
1722925102503, 15.15, -10.6, 10, -0.622, 0.297, -0.0248
1722925102535, 16.2, -9.05, 13.35, -0.552, 0.219, -0.0528
1722925102566, 15.35, -8.5, 11.9, -0.428, 0.304, -0.0472
1722925102597, 13.75, -13.8, 7.45, -1.02, 0.45, -0.0552
1722925102628, 13.5, -13.4, 8.9, -0.965, 0.53, 0.02
1722925102660, 13.85, -10.05, 8.25, -0.663, 0.593, 0.0472
1722925102691, 13.6, -9.6, 11.45, -0.658, 0.71, 0.0024
1722925102738, 12.5, -10.25, 8.75, -0.755, 0.741, 0.0704
1722925102753, 11.9, -14.9, 5.85, -1.256, 0.897, 0.0664
1722925102785, 12.45, -15.6, 8.1, -1.393, 0.878, 0.0664
1722925102832, 10.5, -8.4, 10, -0.613, 1.062, 0.0752
