UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925437980, 15.6, -9.15, 12.55, -0.196, 0.107, -0.0808
1722925437996, 15.8, -8.85, 12.5, -0.199, 0.092, -0.068
1722925438012, 15.9, -8.6, 12.3, -0.167, 0.106, -0.0848
1722925438027, 15.85, -8.65, 12.4, -0.168, 0.087, -0.0792
1722925438043, 15.7, -9.1, 12.5, -0.203, 0.088, -0.0728
1722925438059, 15.6, -9.15, 12.35, -0.197, 0.123, -0.0872
1722925438074, 15.6, -8.75, 12.45, -0.169, 0.111, -0.088
1722925438090, 15.85, -8.55, 12.4, -0.158, 0.068, -0.0712
1722925438137, 15.6, -9.05, 12.4, -0.209, 0.118, -0.068
1722925438168, 15.95, -8.75, 12.35, -0.165, 0.102, -0.0752
1722925438199, 15.75, -8.85, 12.3, -0.204, 0.116, -0.0752
1722925438230, 15.75, -8.9, 12.25, -0.198, 0.106, -0.0744
1722925438262, 15.8, -8.9, 12.35, -0.175, 0.09, -0.0848
1722925438293, 15.55, -8.85, 12.5, -0.186, 0.132, -0.084
1722925438324, 15.45, -8.45, 12.35, -0.143, 0.124, -0.0848
1722925438355, 15.6, -7.85, 12.3, -0.098, 0.115, -0.092
1722925438387, 16.05, -7.3, 12.8, -0.064, 0.053, -0.0896
1722925438418, 14.15, -4.7, 12.75, 0.136, 0.157, -0.104
1722925438449, 15.6, -4.7, 13, 0.082, 0.048, -0.0464
1722925438480, 15.15, -5.75, 11.05, 0.08, 0.189, -0.0888
1722925438512, 15.15, -4.7, 11.6, 0.191, 0.205, -0.0912
1722925438543, 17.3, -5.25, 14.5, 0.109, -0.114, -0.0648
1722925438574, 15.25, -5.25, 12.75, 0.235, 0.149, -0.1312
1722925438605, 16.3, -5.9, 11.95, 0.117, 0.102, -0.1536
1722925438637, 15.25, -6.6, 12, 0.115, 0.209, -0.224
1722925438668, 18.3, -11, 14.4, -0.526, -0.253, 0.0504
1722925438699, 16.25, -9.55, 10.4, -0.079, 0.211, -0.1064
1722925438730, 17.25, -11.2, 15.3, -0.499, -0.088, -0.0616
1722925438762, 16.1, -14.3, 12.85, -0.607, 0.159, -0.0208
1722925438824, 15.1, -10.25, 12.05, -0.238, 0.222, -0.1488
1722925438871, 16.75, -10.15, 13, -0.311, 0.014, -0.0448
1722925438934, 16.9, -7.7, 12.95, -0.094, 0.029, -0.0848
1722925438980, 16.6, -7.95, 12.5, -0.135, 0.018, -0.0728
1722925439027, 16.65, -7.75, 12.6, -0.104, 0.027, -0.0744
1722925439074, 16.1, -6.7, 11.5, 0.003, 0.083, -0.0656
1722925439090, 17.2, -4.95, 5.85, 0.272, 0.011, -0.0736
1722925439121, 21.45, -6.25, 5.9, 0.069, -0.421, -0.052
1722925439152, 17.2, -7, 14.05, 0.003, 0.078, -0.128
1722925439184, 14.2, -11.05, 16.95, -0.399, 0.297, -0.0264
