UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926517860, 11.35, -2.25, 19.25, 0.269, 0.107, 0.0384
1722926517875, 10.5, -2.4, 18.7, 0.196, 0.156, 0.0376
1722926517891, 10.85, -1.95, 18.95, 0.276, 0.108, 0.0432
1722926517907, 11.65, -1.6, 19.65, 0.339, 0.087, 0.0072
1722926517922, 10.75, -2.4, 18.95, 0.233, 0.129, 0.0432
1722926517938, 11.35, -2, 19.5, 0.282, 0.071, 0.02
1722926517953, 11.2, -1.65, 19.35, 0.31, 0.083, 0.0368
1722926517969, 11.35, -1.55, 19.4, 0.294, 0.074, 0.0208
1722926517985, 11.3, -2, 19.35, 0.292, 0.088, 0.0384
1722926518000, 11.25, -2.3, 19.2, 0.266, 0.092, 0.032
1722926518032, 11.1, -1.75, 19.4, 0.301, 0.093, 0.0152
1722926518047, 11.2, -2.3, 19.2, 0.254, 0.097, 0.0304
1722926518063, 11.35, -2.05, 19.4, 0.272, 0.077, 0.0192
1722926518094, 11.35, -1.55, 19.5, 0.323, 0.091, 0.0328
1722926518125, 11.2, -2.05, 19.35, 0.273, 0.074, 0.028
1722926518141, 11.3, -2, 19.5, 0.297, 0.087, 0.0152
1722926518172, 11.2, -1.95, 19.35, 0.283, 0.092, 0.0304
1722926518203, 11.4, -1.9, 19.45, 0.287, 0.088, 0.0232
1722926518219, 11.25, -2, 19.3, 0.282, 0.097, 0.032
1722926518250, 11.3, -1.85, 19.45, 0.279, 0.085, 0.0248
1722926518282, 11.3, -1.9, 19.4, 0.293, 0.084, 0.024
1722926518313, 11.4, -1.85, 19.3, 0.295, 0.081, 0.0144
1722926518344, 11.1, -2.05, 19.25, 0.272, 0.106, 0.0488
1722926518375, 11.3, -1.8, 19.35, 0.28, 0.098, 0.0192
1722926518407, 11.55, -1.9, 19.65, 0.316, 0.054, 0.0112
1722926518438, 11.45, -1.55, 19.4, 0.321, 0.104, 0.0336
1722926518469, 11.85, -1.95, 19.65, 0.306, 0.048, 0.0304
1722926518500, 11.1, -1.35, 19.1, 0.328, 0.085, 0.0464
1722926518532, 12.05, -1.75, 19.8, 0.355, -0.003, -0.0056
1722926518563, 12.15, -2, 20.1, 0.365, -0.009, -0.0072
1722926518578, 12, -1.6, 19.85, 0.372, 0.071, 0.056
1722926518610, 11.1, -1.65, 19.05, 0.322, 0.069, 0.0312
1722926518641, 11.15, -2.1, 18.9, 0.232, 0.108, 0.024
1722926518672, 11.65, -1.35, 19.55, 0.371, 0.087, 0.0424
1722926518703, 11.75, -1.95, 19.6, 0.305, 0.05, 0.0408
1722926518735, 11.2, -1.75, 19.35, 0.343, 0.086, -0.0112
1722926518750, 11.95, -1.6, 19.6, 0.344, 0.052, 0.0064
1722926518766, 10.8, -2, 19.15, 0.267, 0.098, 0.0624
1722926518797, 11.6, -2.05, 19.55, 0.31, 0.058, 0.0456
1722926518828, 11.4, -1.65, 19.35, 0.315, 0.072, 0.0704
1722926518891, 11.55, -1.8, 19.65, 0.317, 0.098, 0.0352
1722926518922, 11.4, -2.25, 19.7, 0.263, 0.082, -0.0136
1722926518953, 10.65, -1.75, 19, 0.314, 0.131, 0.0928
1722926519000, 11.4, -2.2, 19.65, 0.275, 0.052, 0.0112
1722926519063, 11.4, -2.1, 19.6, 0.248, 0.058, 0.0152
1722926519110, 10.65, -2.7, 19.15, 0.219, 0.133, 0.052
1722926519157, 11.55, -1.8, 19.45, 0.337, 0.063, 0.0304
1722926519188, 10.45, -2, 19.2, 0.293, 0.141, 0.0776
1722926519219, 12.05, -1, 19.7, 0.374, 0.021, 0.0256
1722926519250, 11.95, -2.15, 19.4, 0.275, 0.034, -0.0016
1722926519282, 10.15, -2.15, 19.1, 0.242, 0.186, 0.0576
1722926519313, 10.7, -1.9, 19.15, 0.29, 0.148, 0.084
1722926519344, 10.15, -2.25, 18.6, 0.239, 0.228, 0.0976
1722926519375, 10.65, -1.9, 18.95, 0.249, 0.104, 0.0008
1722926519407, 11.7, -2.1, 19.75, 0.3, 0.057, 0.0152
1722926519438, 11.8, -1.8, 19.7, 0.311, 0.084, 0.012
1722926519469, 11.9, -1.75, 19.4, 0.33, 0.035, 0.0328
1722926519500, 11.9, -1.4, 20.2, 0.352, 0.011, -0.0064
1722926519532, 11.1, -2.2, 19.15, 0.275, 0.082, 0.0544
1722926519563, 10.9, -1.8, 18.9, 0.278, 0.096, 0.0392
