UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720526152130, 12.15, -2.2, 20.35, 0.373, 0.037, 0.0416
1720526152146, 11.2, -2.9, 19.2, 0.239, 0.103, 0.0384
1720526152161, 11.4, -2.3, 19.6, 0.283, 0.064, 0.0304
1720526152177, 11.75, -2.2, 19.95, 0.347, 0.072, 0.0552
1720526152192, 11.6, -3.15, 19.4, 0.215, 0.069, 0.0008
1720526152208, 11.45, -2.5, 19.75, 0.299, 0.09, 0.0416
1720526152224, 11.35, -2, 19.55, 0.323, 0.123, 0.0696
1720526152239, 11.65, -2.85, 19.8, 0.254, 0.063, 0.0104
1720526152255, 11.55, -2.8, 19.7, 0.273, 0.084, 0.0536
1720526152271, 11.25, -2.4, 19.55, 0.311, 0.105, 0.0632
1720526152302, 11.7, -2.5, 19.7, 0.276, 0.065, 0.0248
1720526152317, 11.5, -2.85, 19.65, 0.28, 0.084, 0.04
1720526152349, 11.7, -2.4, 19.8, 0.295, 0.07, 0.0296
1720526152364, 11.6, -2.8, 19.7, 0.271, 0.078, 0.032
1720526152380, 11.4, -2.55, 19.6, 0.288, 0.088, 0.0416
1720526152396, 11.55, -2.35, 19.6, 0.302, 0.085, 0.0496
1720526152427, 11.6, -2.85, 19.8, 0.272, 0.08, 0.0312
1720526152458, 11.65, -2.8, 19.6, 0.26, 0.076, 0.0312
1720526152489, 11.55, -2.5, 19.7, 0.288, 0.082, 0.04
1720526152521, 11.75, -2.65, 19.6, 0.268, 0.076, 0.0376
1720526152552, 11.35, -2.4, 19.75, 0.304, 0.089, 0.0504
1720526152583, 11.65, -2.7, 19.65, 0.29, 0.086, 0.0432
1720526152614, 11.4, -2.5, 19.8, 0.308, 0.083, 0.0336
1720526152646, 11.6, -2.6, 19.75, 0.3, 0.077, 0.0576
1720526152677, 11.55, -2.35, 19.55, 0.297, 0.088, 0.0376
1720526152708, 11.6, -2.65, 19.6, 0.263, 0.078, 0.0744
1720526152739, 12.6, -1.75, 20.4, 0.394, 0.024, 0.0224
1720526152771, 12.1, -2.55, 19.65, 0.295, 0.013, -0.0176
1720526152802, 12.3, -2.25, 20.05, 0.349, -0.003, 0.0192
1720526152833, 12.5, -2.45, 20, 0.303, 0.043, 0.0192
1720526152864, 11.4, -2.25, 19.25, 0.27, 0.113, 0.0552
1720526152896, 11.25, -3.4, 19.1, 0.199, 0.088, -0.0088
1720526152927, 11.35, -2.25, 19.35, 0.26, 0.075, 0.0424
1720526152958, 11.15, -3.05, 19.75, 0.292, 0.082, 0.0424
1720526152989, 11.6, -2.6, 18.95, 0.217, 0.078, 0.044
1720526153021, 11.95, -2.15, 19.85, 0.342, 0.063, 0.032
1720526153052, 11.85, -1.85, 20.3, 0.411, 0.081, 0.0448
1720526153083, 12.95, -2.1, 20.9, 0.387, 0.016, 0.024
1720526153114, 11.65, -2.9, 19.35, 0.226, 0.065, 0.0592
1720526153161, 12.2, -2.55, 20.05, 0.304, 0.055, 0.0048
1720526153208, 12.5, -2.4, 20.3, 0.318, 0, -0.0032
1720526153255, 11.3, -2.65, 19.55, 0.266, 0.12, 0.0432
