UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720599589613, 16.25, -10.35, 12.1, -0.216, 0.092, -0.0488
1720599589629, 16.15, -10, 11.75, -0.169, 0.094, -0.044
1720599589644, 16.3, -9.75, 11.8, -0.157, 0.086, -0.0528
1720599589660, 16.4, -10.1, 12, -0.187, 0.079, -0.04
1720599589675, 16.25, -10.25, 12, -0.207, 0.084, -0.0312
1720599589707, 16.1, -9.95, 11.95, -0.183, 0.113, -0.0528
1720599589722, 16.25, -10, 11.7, -0.187, 0.076, -0.0376
1720599589738, 16.3, -10.05, 11.95, -0.184, 0.104, -0.0552
1720599589754, 16.15, -10, 12.1, -0.187, 0.092, -0.0392
1720599589800, 16.55, -9.95, 12.05, -0.178, 0.068, -0.0352
1720599589832, 16.3, -10.15, 11.95, -0.198, 0.093, -0.0344
1720599589863, 16.4, -10.05, 11.85, -0.179, 0.094, -0.0576
1720599589894, 16.1, -10, 11.75, -0.179, 0.111, -0.024
1720599589925, 16, -9.9, 11.8, -0.152, 0.109, -0.0448
1720599589957, 16.1, -9.75, 11.9, -0.179, 0.109, -0.0384
1720599589988, 16.6, -9.3, 11.85, -0.168, 0.058, -0.0472
1720599590019, 15.4, -8.25, 11.15, -0.035, 0.158, -0.064
1720599590050, 16.65, -7.2, 11.45, 0.036, 0.032, -0.0904
1720599590082, 15.65, -7, 10, 0.069, 0.168, -0.0704
1720599590113, 15.7, -7, 11.4, 0.106, 0.184, -0.1104
1720599590144, 16.7, -6.45, 12.25, 0.182, 0.167, -0.0712
1720599590175, 18, -6.65, 13.95, 0.101, -0.16, -0.0192
1720599590207, 15.75, -6.25, 11.45, 0.28, 0.241, -0.0472
1720599590238, 17.05, -7.45, 12.05, -0.033, 0.072, -0.0616
1720599590269, 15.8, -7.6, 12, 0.08, 0.172, -0.0152
1720599590300, 16.5, -9.65, 11.15, -0.22, 0.035, -0.0392
1720599590316, 18.15, -12.3, 12.95, -0.392, -0.084, 0
1720599590347, 17.75, -13, 12.85, -0.434, 0.003, -0.0272
1720599590379, 18.5, -15.05, 15.35, -0.603, -0.27, 0.0184
1720599590425, 17.9, -14.55, 15, -0.669, -0.059, -0.0592
1720599590472, 17.65, -12.5, 12.8, -0.381, -0.038, -0.032
1720599590519, 17.35, -10.25, 11.8, -0.216, -0.042, -0.0056
1720599590566, 16.85, -8.7, 12.1, -0.056, 0.046, -0.0624
1720599590613, 17.05, -9.15, 11.75, -0.12, 0.025, -0.0616
1720599590644, 17.35, -9.1, 12.25, -0.101, 0.001, -0.0424
1720599590675, 17.05, -8.95, 11.85, -0.095, 0.021, -0.0544
1720599590738, 18.35, -7.1, 6.1, 0.103, -0.047, -0.0784
1720599590769, 22.4, -8.7, 6.5, -0.121, -0.511, -0.0696
1720599590800, 17.85, -7.5, 13.05, 0.065, -0.081, -0.0288
1720599590832, 13.95, -11.65, 15.45, -0.426, 0.253, 0.0416
1720599590847, 13.8, -8.2, 13.45, 0.032, 0.39, -0.0136
1720599590879, 17.15, -8.45, 12.75, 0.015, 0.04, -0.048
1720599590910, 18, -9.95, 11.9, -0.285, -0.144, -0.0664
1720599590941, 17, -11.05, 9.05, -0.431, -0.097, -0.052
1720599590972, 17.75, -9.5, 9.55, -0.134, -0.059, -0.0376
1720599591004, 16, -6.85, 10.35, 0.155, 0.167, -0.0928
1720599591035, 15.95, -7.95, 12.25, 0.063, 0.165, -0.056
1720599591066, 17.45, -8.1, 14.65, 0.027, 0.133, -0.0376
1720599591097, 16.1, -6.05, 9.45, 0.337, 0.203, -0.0248
1720599591129, 11.7, 1.65, -15.25, 2.15, 1.086, -0.0504
1720599591160, 11.1, 2.8, -25.25, 2.449, 1.261, -0.1768
1720599591191, 17.75, -12.35, 10.3, -0.467, 0.026, -0.1624
