UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720525815598, 12.1, -2.25, 20.05, 0.324, 0.07, 0.0456
1720525815614, 11.25, -3.15, 19.3, 0.221, 0.119, 0.0528
1720525815629, 11.4, -2.25, 19.65, 0.317, 0.105, 0.0704
1720525815645, 11.45, -2.5, 19.55, 0.288, 0.107, 0.0304
1720525815661, 11.6, -3.1, 19.6, 0.227, 0.088, 0.0336
1720525815676, 11.5, -2.55, 19.6, 0.295, 0.086, 0.0632
1720525815692, 11.6, -2.55, 19.75, 0.281, 0.075, 0.0344
1720525815707, 11.7, -2.4, 19.7, 0.303, 0.059, 0.0336
1720525815723, 11.55, -2.75, 19.5, 0.282, 0.087, 0.0584
1720525815754, 11.6, -2.55, 19.55, 0.277, 0.081, 0.0504
1720525815770, 11.45, -2.6, 19.45, 0.282, 0.108, 0.064
1720525815786, 11.7, -3, 19.7, 0.249, 0.068, 0.024
1720525815817, 11.6, -2.65, 19.75, 0.277, 0.093, 0.0344
1720525815848, 11.75, -2.75, 19.6, 0.268, 0.056, 0.0248
1720525815864, 11.7, -2.75, 19.85, 0.292, 0.078, 0.0384
1720525815879, 11.75, -2.95, 19.7, 0.278, 0.064, 0.0208
1720525815895, 11.3, -2.65, 19.75, 0.297, 0.093, 0.0496
1720525815942, 11.8, -2.7, 19.65, 0.27, 0.063, 0.0336
1720525815973, 11.4, -2.6, 19.65, 0.308, 0.088, 0.0432
1720525816004, 11.6, -2.7, 19.55, 0.272, 0.072, 0.0352
1720525816020, 11.45, -2.55, 19.65, 0.305, 0.103, 0.0512
1720525816051, 11.65, -2.95, 19.7, 0.27, 0.074, 0.0408
1720525816082, 11.4, -2.4, 19.6, 0.299, 0.086, 0.048
1720525816114, 11.75, -2.7, 19.35, 0.276, 0.081, 0.0312
1720525816145, 11.1, -2.9, 19.5, 0.26, 0.106, 0.0688
1720525816176, 11.9, -2.95, 20, 0.276, 0.057, 0.0208
1720525816207, 11.6, -2.6, 19.5, 0.265, 0.077, 0.024
1720525816239, 12.35, -2.05, 20.15, 0.357, 0.04, 0.0272
1720525816270, 12.35, -2.45, 20.05, 0.327, -0.009, -0.0008
1720525816301, 10.75, -3.25, 18.65, 0.181, 0.151, 0.036
1720525816333, 10.95, -3.5, 19.15, 0.173, 0.163, 0.0768
1720525816364, 11.75, -1.8, 20.1, 0.423, 0.024, 0.0376
1720525816395, 11.4, -2.65, 19.05, 0.244, 0.09, 0.0648
1720525816426, 12.1, -2.3, 20.1, 0.326, 0.042, 0.0304
1720525816458, 11.05, -3.1, 19.55, 0.176, 0.102, 0.048
1720525816489, 10.8, -2.9, 18.7, 0.192, 0.109, 0.0472
1720525816520, 12.55, -2.7, 20.1, 0.33, 0.01, 0.0176
1720525816551, 11.85, -1.95, 20.45, 0.393, 0.126, 0.0552
1720525816598, 11.25, -2.8, 19.35, 0.251, 0.08, 0.0752
1720525816645, 11.45, -3.65, 19.45, 0.185, 0.125, 0.072
1720525816676, 11.35, -2.05, 19.95, 0.355, 0.08, 0.072
1720525816739, 11.55, -1.9, 19.7, 0.334, 0.081, 0.0584
1720525816786, 11.7, -2.65, 19.6, 0.273, 0.076, 0.036
1720525816817, 11.9, -2.85, 19.6, 0.261, 0.058, 0.02
1720525816864, 11.95, -2.3, 20.1, 0.349, 0.056, 0.0176
1720525816911, 11.8, -2.4, 19.25, 0.271, 0.065, 0.0408
1720525816958, 11.75, -2.45, 19.25, 0.246, 0.028, 0.0544
1720525816989, 11.45, -2.6, 19.1, 0.251, 0.069, 0.0472
1720525817020, 12.35, -3, 20.2, 0.27, 0.022, -0.0024
1720525817036, 11.65, -2.3, 19.3, 0.291, 0.087, 0.0688
1720525817051, 11.7, -2.4, 20.5, 0.349, 0.072, 0.0248
