UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601467521, 11, -2.6, 19.15, 0.248, 0.093, 0.0544
1720601467537, 11.15, -2.05, 19.8, 0.32, 0.117, 0.0648
1720601467553, 11.1, -2.1, 19.6, 0.316, 0.096, 0.0496
1720601467568, 11.35, -2.9, 19.35, 0.209, 0.075, 0.0152
1720601467584, 11.1, -2.4, 19.55, 0.305, 0.099, 0.0544
1720601467600, 10.9, -2.15, 19.5, 0.311, 0.093, 0.0464
1720601467615, 11.6, -2.5, 19.75, 0.273, 0.048, 0.0072
1720601467631, 11.2, -2.7, 19.6, 0.281, 0.089, 0.0624
1720601467662, 10.95, -2, 19.45, 0.303, 0.105, 0.0672
1720601467693, 11.1, -2.35, 19.4, 0.275, 0.106, 0.0592
1720601467709, 11.15, -2.55, 19.7, 0.281, 0.095, 0.0328
1720601467740, 11.15, -2.2, 19.35, 0.289, 0.1, 0.0536
1720601467756, 11, -2.45, 19.65, 0.282, 0.094, 0.0464
1720601467771, 11.4, -2.35, 19.45, 0.291, 0.085, 0.0464
1720601467818, 11.3, -2.1, 19.8, 0.307, 0.074, 0.04
1720601467850, 11.2, -2.45, 19.45, 0.285, 0.092, 0.048
1720601467881, 10.9, -2.2, 19.6, 0.3, 0.093, 0.0544
1720601467912, 11.05, -2.55, 19.55, 0.271, 0.074, 0.032
1720601467943, 11.2, -2.5, 19.3, 0.255, 0.084, 0.052
1720601467975, 11.05, -2.3, 19.55, 0.278, 0.086, 0.0576
1720601468006, 11.2, -2.35, 19.75, 0.299, 0.079, 0.0496
1720601468037, 11.55, -2.05, 19.95, 0.326, 0.066, 0.024
1720601468068, 11.15, -2.45, 19.35, 0.254, 0.084, 0.0456
1720601468100, 10.4, -2.7, 18.9, 0.214, 0.128, 0.0776
1720601468131, 10.15, -2.95, 18.85, 0.184, 0.18, 0.0824
1720601468162, 11, -1.95, 19.8, 0.303, 0.096, 0.0192
1720601468193, 12.05, -2.05, 20.1, 0.359, 0.058, 0.0448
1720601468225, 10.85, -2.25, 19.05, 0.247, 0.123, 0.0512
1720601468256, 11.35, -2.75, 19.65, 0.214, 0.051, 0.0376
1720601468287, 11.2, -2, 19.9, 0.311, 0.077, 0.0656
1720601468318, 11.9, -2.2, 19.6, 0.271, 0.031, 0.0296
1720601468350, 11.2, -2.7, 19.4, 0.205, 0.062, 0.0272
1720601468381, 11.05, -2.6, 19.35, 0.244, 0.117, 0.0312
1720601468412, 11.3, -2.5, 19.7, 0.243, 0.05, 0.0568
1720601468443, 12, -1.3, 20.25, 0.405, 0.001, 0.0384
1720601468475, 11.65, -2.15, 20.05, 0.338, 0.052, 0.0544
1720601468521, 11.9, -2.35, 19.8, 0.285, 0.005, -0.016
1720601468568, 11.15, -2.4, 19.35, 0.248, 0.062, 0.0168
1720601468600, 10.7, -2.45, 19.15, 0.274, 0.135, 0.0864
1720601468631, 11.55, -2.45, 20.05, 0.279, 0.04, 0
1720601468662, 11.45, -2.25, 19.6, 0.3, 0.071, 0.0432
1720601468693, 11.5, -2.55, 19.5, 0.252, 0.05, 0.0192
1720601468740, 11.2, -1.95, 19.55, 0.312, 0.087, 0.0536
1720601468771, 11.35, -2.55, 19.45, 0.25, 0.074, 0.0344
1720601468818, 11.6, -2.4, 19.5, 0.295, 0.061, 0.0264
1720601468865, 10.3, -2.65, 19.25, 0.265, 0.153, 0.1056
1720601468896, 10.9, -2.45, 19.35, 0.281, 0.106, 0.0456
1720601468928, 10.45, -2.35, 18.55, 0.228, 0.137, 0.0696
1720601468959, 11.7, -2, 19.45, 0.29, 0.015, 0.0208
1720601468990, 10.25, -3.15, 19.05, 0.181, 0.169, 0.0704
1720601469021, 10.45, -2.25, 18.75, 0.269, 0.105, 0.0728
1720601469053, 11.9, -2.2, 19.7, 0.297, 0.023, 0.0248
1720601469084, 12.05, -2.65, 20.3, 0.279, 0.043, 0.008
1720601469115, 12.1, -2.35, 20.3, 0.321, 0.004, 0.0176
1720601469146, 11.4, -2.15, 19.85, 0.316, 0.074, 0.0424
1720601469178, 11.45, -2.1, 19.5, 0.288, 0.069, -0.02
1720601469209, 11.1, -2.8, 19.3, 0.253, 0.079, 0.0528
1720601469240, 11.4, -2.25, 19.55, 0.281, 0.089, 0.0336
1720601469271, 11.5, -2.75, 19.3, 0.257, 0.083, 0.0392
1720601469303, 11, -1.95, 19.4, 0.33, 0.088, 0.076
1720601469334, 11.5, -2.95, 19.55, 0.25, 0.041, 0.0288
1720601469365, 10.8, -2.05, 19.85, 0.319, 0.09, 0.0504
1720601469396, 11.35, -2.45, 19.9, 0.281, 0.067, 0.0384
1720601469428, 11.25, -1.8, 19.55, 0.335, 0.072, 0.0384
1720601469475, 10.7, -2.55, 19.35, 0.275, 0.126, 0.0592
1720601469553, 10.6, -2.7, 18.9, 0.218, 0.136, 0.0312
1720601469584, 11.95, -2.95, 19.7, 0.245, 0.021, -0.0224
1720601469615, 11, -1.35, 20.1, 0.363, 0.12, 0.0184
