UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924720091, -5.75, 17.05, 0.9, -0.135, -0.013, -0.0264
1722924720123, -5.65, 16.95, 0.9, -0.136, -0.014, -0.0296
1722924720154, -5.85, 17, 0.85, -0.14, -0.013, -0.0248
1722924720185, -5.75, 17.15, 0.8, -0.135, -0.015, -0.028
1722924720216, -5.7, 17.05, 0.85, -0.134, -0.012, -0.0256
1722924720248, -5.75, 17.05, 0.85, -0.14, -0.012, -0.028
1722924720279, -5.85, 17, 0.85, -0.13, -0.013, -0.0296
1722924720310, -5.8, 16.9, 0.85, -0.133, -0.013, -0.0248
1722924720341, -5.65, 17.05, 0.9, -0.138, -0.014, -0.0312
1722924720373, -5.8, 17, 0.85, -0.129, -0.013, -0.028
1722924720404, -5.75, 17.15, 0.85, -0.139, -0.012, -0.0232
1722924720420, -5.65, 17.1, 0.9, -0.142, -0.014, -0.0272
1722924720435, -5.7, 16.95, 0.8, -0.133, -0.014, -0.0256
1722924720466, -5.6, 17.2, 0.85, -0.128, -0.013, -0.024
1722924720498, -5.75, 17.1, 0.9, -0.142, -0.013, -0.0272
1722924720529, -5.75, 16.9, 0.85, -0.136, -0.013, -0.0232
1722924720560, -5.6, 16.85, 0.8, -0.132, -0.013, -0.0272
1722924720591, -5.75, 17.1, 0.85, -0.143, -0.014, -0.0288
1722924720623, -5.7, 16.75, 0.85, -0.137, -0.013, -0.0248
1722924720654, -5.7, 17.05, 0.8, -0.136, -0.014, -0.0296
1722924720685, -5.8, 16.95, 0.9, -0.142, -0.013, -0.0304
1722924720716, -5.8, 16.9, 0.95, -0.13, -0.012, -0.0264
1722924720763, -5.8, 17.2, 0.85, -0.141, -0.013, -0.028
1722924720841, -5.85, 17.05, 0.8, -0.134, -0.014, -0.0272
1722924720888, -5.8, 17.2, 0.85, -0.133, -0.013, -0.0256
1722924720951, -5.75, 17, 0.9, -0.142, -0.013, -0.0272
1722924720982, -5.75, 17, 0.8, -0.132, -0.012, -0.0272
1722924721013, -5.7, 16.85, 0.8, -0.133, -0.012, -0.0304
