UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722589671389, 12.2, -1.9, 19.9, 0.354, 0.042, 0.044
1722589671404, 11.65, -2.45, 19.4, 0.297, 0.058, 0.0592
1722589671420, 11.45, -2.25, 19.35, 0.281, 0.064, 0.0384
1722589671436, 11.55, -2.1, 19.4, 0.313, 0.069, 0.0408
1722589671451, 11.6, -2.6, 19.25, 0.257, 0.072, 0.0272
1722589671467, 11.6, -2.45, 19.3, 0.277, 0.078, 0.0344
1722589671483, 11.3, -1.85, 19.35, 0.337, 0.106, 0.048
1722589671498, 11.4, -2.6, 19.25, 0.268, 0.088, 0.0296
1722589671514, 11.7, -2.7, 19.35, 0.258, 0.07, 0.0224
1722589671545, 11.45, -2.15, 19.45, 0.314, 0.085, 0.0384
1722589671576, 11.6, -2.65, 19.3, 0.252, 0.079, 0.0248
1722589671608, 11.5, -2.25, 19.35, 0.294, 0.068, 0.0272
1722589671623, 11.4, -2.4, 19.1, 0.269, 0.097, 0.0448
1722589671654, 11.45, -2.45, 19.65, 0.294, 0.07, 0.0232
1722589671686, 11.4, -2.2, 19.2, 0.287, 0.088, 0.0488
1722589671717, 11.55, -2.2, 19.45, 0.294, 0.072, 0.0344
1722589671748, 11.4, -2.05, 19.3, 0.297, 0.079, 0.0432
1722589671779, 11.55, -2.4, 19.35, 0.28, 0.072, 0.0288
1722589671811, 11.5, -2.2, 19.3, 0.293, 0.084, 0.0352
1722589671842, 11.5, -2.5, 19.35, 0.276, 0.082, 0.0344
1722589671873, 11.65, -2.35, 19.4, 0.298, 0.084, 0.0448
1722589671904, 11.4, -2.3, 19.5, 0.309, 0.071, 0.0256
1722589671936, 11.4, -2.2, 19.4, 0.277, 0.087, 0.0416
1722589671967, 11.05, -2.45, 19, 0.258, 0.112, 0.0432
1722589671998, 11.15, -2.3, 19.2, 0.293, 0.076, 0.0328
1722589672029, 10.85, -2.95, 18.7, 0.198, 0.142, 0.0624
1722589672061, 11.6, -2.15, 19.15, 0.28, 0.084, 0.0872
1722589672092, 11.15, -2.3, 19.2, 0.289, 0.137, 0.0304
1722589672123, 11.75, -2.2, 19.9, 0.33, 0.065, 0.0184
1722589672154, 11.95, -1.65, 19.45, 0.387, 0.015, -0.004
1722589672186, 11.15, -2.7, 18.75, 0.274, 0.108, 0.0072
1722589672217, 11.55, -2, 19.7, 0.317, 0.061, 0.08
1722589672248, 11.7, -2.85, 19.8, 0.307, 0.087, 0.016
1722589672279, 11, -2.5, 18.3, 0.2, 0.139, 0.056
1722589672311, 10.7, -2.6, 18.45, 0.232, 0.099, 0.0224
1722589672342, 11.45, -2.65, 19.35, 0.232, 0.073, 0.0688
1722589672389, 10.75, -2.6, 19, 0.237, 0.145, 0.0048
1722589672436, 11.25, -2.25, 19.55, 0.324, 0.102, 0.0704
1722589672483, 12.05, -2.6, 19.95, 0.282, 0.052, -0.0184
1722589672529, 11.45, -2.75, 19.2, 0.23, 0.079, 0.0192
1722589672576, 11, -2.55, 19.3, 0.271, 0.105, 0.0416
1722589672608, 11.2, -2.1, 19.4, 0.311, 0.116, 0.0688
1722589672654, 11.4, -2.55, 19.35, 0.266, 0.085, 0.028
1722589672686, 11.35, -1.95, 19.5, 0.342, 0.096, 0.044
1722589672717, 11.8, -2.05, 19.45, 0.313, 0.033, -0.0016
1722589672764, 12.2, -2.4, 19.9, 0.3, 0.017, 0.0096
1722589672811, 11.85, -1.95, 20.15, 0.368, 0.041, 0.0408
1722589672842, 10.9, -2.05, 19.35, 0.288, 0.134, 0.0632
1722589672873, 10.7, -2.25, 18.3, 0.267, 0.134, 0.0728
1722589672889, 10.4, -2.55, 19.35, 0.286, 0.151, 0.0928
1722589672920, 12.9, -2.5, 19.8, 0.275, -0.008, -0.0112
1722589672951, 11.15, -1.45, 19.3, 0.353, 0.112, 0.084
1722589672983, 10.95, -2.55, 18.8, 0.272, 0.087, 0.0344
1722589673014, 10.45, -2.65, 19, 0.243, 0.184, 0.0936
1722589673045, 11.65, -2.5, 19.75, 0.314, 0.055, 0.052
1722589673061, 11.6, -2.3, 19.15, 0.281, 0.071, 0.036
1722589673092, 11.5, -1.9, 19.6, 0.324, 0.102, 0.0448
1722589673123, 12.25, -2.85, 19.6, 0.257, 0.006, 0.0224
1722589673154, 11.95, -1.45, 19.6, 0.344, 0.065, 0.0152
1722589673170, 11.55, -3.45, 19.4, 0.199, 0.109, 0.0464
1722589673217, 11.15, -1.4, 19.7, 0.354, 0.095, 0.0416
1722589673248, 11.75, -2.8, 19.1, 0.242, 0.053, 0.016
1722589673279, 11.9, -2.4, 19.2, 0.264, 0.045, 0.024
1722589673326, 11.8, -2.1, 19.4, 0.302, 0.064, 0.0264
1722589673389, 11.95, -2.5, 19.2, 0.244, 0.039, 0.0408
1722589673420, 11.1, -3, 19.4, 0.219, 0.093, 0.0264
1722589673451, 11.7, -2.25, 18.9, 0.256, 0.079, 0.056
1722589673483, 11.15, -2.25, 18.85, 0.295, 0.106, 0.0208
1722589673514, 11.65, -3.25, 19.05, 0.18, 0.026, -0.0112
1722589673545, 10.85, -2.5, 19.4, 0.234, 0.131, 0.0408
1722589673576, 12.45, -3.1, 20, 0.222, 0.013, 0.012
1722589673608, 10.7, -1.6, 19.15, 0.31, 0.129, 0.0208
1722589673639, 11.9, -1.85, 19.25, 0.321, 0.056, 0.04
1722589673670, 11.35, -2.1, 19.8, 0.315, 0.069, 0.0608
1722589673701, 11.9, -2.1, 20.3, 0.333, 0.057, 0.0152
1722589673717, 11.45, -2.2, 19.15, 0.308, 0.057, 0.0152
1722589673748, 12.25, -2.9, 19.95, 0.273, 0.024, -0.0184
1722589673779, 11.7, -1.9, 19.25, 0.344, 0.068, 0.0896
1722589673811, 11.35, -2.25, 19.45, 0.288, 0.108, 0.0376
1722589673842, 11.75, -2.75, 19.55, 0.26, 0.063, 0.0064
1722589673873, 11, -2.25, 19.2, 0.276, 0.095, 0.0432
1722589673904, 11.7, -2, 19.25, 0.329, 0.067, 0.0312
1722589673936, 10.95, -1.65, 19.35, 0.358, 0.132, 0.0648
1722589673967, 11.2, -2.45, 19.35, 0.275, 0.13, 0.0528
1722589673998, 11.35, -2.3, 18.75, 0.272, 0.098, 0.0472
1722589674029, 11.9, -1.95, 19.4, 0.331, 0.003, 0.0008
1722589674061, 11.35, -2.3, 19.15, 0.248, 0.113, 0.0192
1722589674092, 11.55, -2.15, 19.25, 0.308, 0.076, 0.0336
1722589674123, 11.95, -1.65, 19.45, 0.363, 0.068, 0.0672
1722589674170, 11.9, -2.5, 19.4, 0.256, 0.094, 0.0808
1722589674201, 11.1, -2.55, 19.2, 0.277, 0.106, 0.072
1722589674233, 11.05, -2.6, 19.15, 0.268, 0.122, 0.0448
1722589674279, 11.5, -2.75, 19.7, 0.241, 0.088, 0.008
1722589674311, 10.65, -2.75, 19.15, 0.23, 0.148, 0.0472
1722589674342, 11.6, -2.35, 19.25, 0.292, 0.068, 0.0416
1722589674389, 10.7, -0.4, 19.9, 0.387, 0.137, 0.0392
1722589674420, 9.65, -0.1, 20.9, 0.588, 0.279, 0.2176
1722589674467, 11.05, -3.65, 19.75, 0.224, 0.16, 0.0768
1722589674498, 11.25, -3.9, 18.4, 0.04, 0.054, -0.0304
1722589674529, 7.85, -3.65, 20.6, 0.256, 0.26, 0.0856
1722589674576, 1.4, -6.1, 20.8, 0.057, 0.627, 0.1592
1722589674623, 0.45, -2.5, 17, 0.607, 0.815, 0.6136
1722589674654, 1.75, -4.65, 20.45, -0.122, 0.721, 0.5072
1722589674686, 6.7, -3.45, 15.4, -0.123, 0.424, 0.1984
1722589674717, 9.05, -6.75, 20.2, 0.118, 0.178, 0
1722589674764, 16.9, -4, 14.8, 0.744, -0.197, -0.3296
1722589674795, 21.15, -5.35, 15.85, 0.16, -0.294, -0.328
1722589674842, 21.25, -5.95, 17.05, 0.038, -0.435, -0.34
1722589674873, 17.4, -5.95, 13.85, -0.212, -0.387, -0.1016
1722589674904, 11.9, -6.65, 18.6, -0.036, -0.088, -0.0848
1722589674936, 10.75, -5.35, 20.1, 0.219, 0.035, 0.0368
