UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722845806196, 11.35, -2.2, 19.45, 0.279, 0.1, 0.0336
1722845806212, 10.7, -2.2, 18.9, 0.237, 0.117, 0.0384
1722845806227, 10.95, -1.9, 19.1, 0.27, 0.096, 0.0352
1722845806243, 11.8, -1.7, 19.95, 0.343, 0.063, 0.0208
1722845806258, 11.05, -2.65, 19.1, 0.216, 0.098, 0.0064
1722845806274, 11.55, -2.1, 19.55, 0.302, 0.075, 0.0312
1722845806290, 11.15, -1.7, 19.25, 0.307, 0.101, 0.0424
1722845806305, 11.4, -2.1, 19.5, 0.27, 0.063, 0.0272
1722845806321, 11.45, -2.05, 19.4, 0.279, 0.069, 0.02
1722845806337, 11.15, -2, 19.5, 0.307, 0.095, 0.0472
1722845806352, 11.45, -1.85, 19.3, 0.283, 0.079, 0.0176
1722845806383, 11.3, -1.95, 19.5, 0.29, 0.085, 0.0264
1722845806399, 11.6, -2.1, 19.55, 0.291, 0.075, 0.0232
1722845806415, 11.35, -1.95, 19.3, 0.286, 0.093, 0.0376
1722845806430, 11.2, -1.95, 19.55, 0.295, 0.08, 0.0264
1722845806462, 11.35, -2, 19.45, 0.279, 0.072, 0.0232
1722845806508, 11.3, -2, 19.55, 0.3, 0.091, 0.0288
1722845806540, 11.4, -2.05, 19.45, 0.281, 0.072, 0.0312
1722845806571, 11.2, -1.8, 19.45, 0.314, 0.094, 0.036
1722845806602, 11.3, -2.25, 19.35, 0.278, 0.086, 0.024
1722845806633, 11.4, -1.95, 19.5, 0.289, 0.082, 0.0312
1722845806665, 11.2, -2.05, 19.55, 0.283, 0.096, 0.0544
1722845806680, 11.4, -2, 19.3, 0.278, 0.082, 0.0416
1722845806712, 11.4, -2, 19.7, 0.293, 0.067, 0.0384
1722845806743, 10.9, -2.05, 18.85, 0.261, 0.098, 0.0232
1722845806774, 11.2, -1.5, 18.95, 0.29, 0.082, 0.0168
1722845806805, 11.45, -2.5, 19.25, 0.241, 0.108, 0.0352
1722845806837, 10.85, -2.05, 19, 0.251, 0.086, 0.0048
1722845806868, 10.35, -2.7, 18.5, 0.145, 0.157, 0.0472
1722845806899, 11.25, -1.3, 19.15, 0.334, 0.134, 0.044
1722845806930, 11.15, -2.7, 18.8, 0.199, 0.096, 0.0032
1722845806962, 11.75, -1.85, 20, 0.313, 0.078, 0.0344
1722845806993, 10.95, -2.6, 19.65, 0.25, 0.067, -0.0032
1722845807024, 12.3, -1.2, 20.45, 0.443, 0.018, 0.02
1722845807055, 11.5, -1.55, 19.65, 0.36, 0.035, -0.0096
1722845807087, 10.95, -1.55, 19.3, 0.304, 0.12, 0.012
1722845807118, 10.45, -2.6, 18.7, 0.207, 0.153, 0.0048
1722845807149, 11.25, -2.4, 19.25, 0.222, 0.079, 0.0536
1722845807180, 12.15, -2.05, 19.85, 0.297, -0.011, -0.0376
1722845807212, 11.75, -2.2, 19.95, 0.249, 0.055, -0.0408
1722845807243, 12.1, -1.75, 20.1, 0.328, 0.016, -0.024
1722845807274, 11.1, -2.35, 19.05, 0.271, 0.098, 0.0544
1722845807305, 11.45, -1.2, 19.7, 0.37, 0.047, 0.0264
1722845807337, 12.7, -1.8, 19.9, 0.299, -0.041, -0.0592
1722845807368, 11.6, -1.7, 19.65, 0.375, 0.069, 0.0368
1722845807399, 11, -1.75, 19.95, 0.371, 0.091, 0.0472
1722845807430, 10.9, -1.9, 19.45, 0.314, 0.105, 0.0432
1722845807462, 10.45, -2.05, 18.3, 0.224, 0.134, 0.0552
1722845807493, 11.25, -1.9, 19.05, 0.27, 0.093, 0.0592
1722845807524, 11.05, -2.4, 19.15, 0.216, 0.101, 0.0328
1722845807555, 11.15, -1.75, 19.5, 0.325, 0.143, 0.0904
1722845807587, 11.7, -1.8, 19.7, 0.319, 0.051, 0
1722845807618, 11.1, -1.8, 19.1, 0.285, 0.109, 0.0184
