UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722589917690, -5.95, 16.15, 0.35, -0.144, -0.022, -0.0264
1722589917721, -5.95, 16.05, 0.25, -0.133, -0.022, -0.0248
1722589917752, -6, 16.15, 0.3, -0.119, -0.022, -0.0264
1722589917783, -5.9, 16.05, 0.35, -0.144, -0.022, -0.0216
1722589917815, -6.05, 16.2, 0.3, -0.129, -0.023, -0.0256
1722589917846, -5.9, 16.1, 0.25, -0.126, -0.023, -0.0256
1722589917877, -5.8, 16.15, 0.4, -0.14, -0.021, -0.0224
1722589917908, -5.9, 16.2, 0.2, -0.122, -0.022, -0.0224
1722589917940, -5.95, 16.05, 0.3, -0.132, -0.022, -0.0264
1722589917971, -5.9, 16.15, 0.35, -0.14, -0.021, -0.024
1722589918002, -6, 16.2, 0.25, -0.117, -0.021, -0.0264
1722589918033, -5.85, 16.1, 0.3, -0.136, -0.022, -0.0248
1722589918065, -5.9, 16.2, 0.4, -0.141, -0.02, -0.0224
1722589918096, -5.85, 16.15, 0.25, -0.119, -0.022, -0.0232
1722589918127, -5.9, 16.4, 0.45, -0.143, -0.022, -0.0216
1722589918158, -5.9, 16, 0.35, -0.132, -0.021, -0.0216
1722589918190, -6, 16.3, 0.3, -0.121, -0.022, -0.0288
1722589918221, -5.9, 16.15, 0.4, -0.144, -0.022, -0.024
1722589918252, -5.95, 16, 0.25, -0.124, -0.022, -0.0224
1722589918283, -6, 16.1, 0.35, -0.136, -0.021, -0.028
1722589918315, -5.9, 16.2, 0.25, -0.141, -0.021, -0.0288
1722589918377, -5.95, 16.2, 0.25, -0.131, -0.021, -0.024
1722589918424, -5.85, 16.15, 0.3, -0.134, -0.022, -0.024
1722589918471, -6, 16.05, 0.35, -0.144, -0.02, -0.0232
1722589918502, -5.85, 16.15, 0.3, -0.13, -0.021, -0.0216
1722589918549, -5.95, 16.2, 0.35, -0.128, -0.021, -0.0256
1722589918596, -5.95, 16.2, 0.25, -0.132, -0.021, -0.024
1722589918627, -6, 16.15, 0.25, -0.129, -0.022, -0.0248
1722589918674, -5.95, 16.1, 0.3, -0.135, -0.021, -0.0264
1722589918705, -5.9, 16.1, 0.2, -0.121, -0.022, -0.0248
1722589918752, -5.9, 16.2, 0.35, -0.145, -0.022, -0.0248
1722589918783, -5.85, 16.25, 0.3, -0.12, -0.022, -0.0248
1722589918815, -6.05, 16, 0.35, -0.136, -0.021, -0.0232
1722589918846, -5.9, 16.25, 0.4, -0.142, -0.02, -0.0264
1722589918877, -5.9, 16.15, 0.25, -0.12, -0.022, -0.0216
1722589918908, -5.85, 16.15, 0.4, -0.14, -0.022, -0.0256
1722589918924, -5.9, 16, 0.35, -0.141, -0.022, -0.0232
1722589918955, -6, 16.2, 0.3, -0.123, -0.022, -0.0256
1722589918986, -5.85, 16.1, 0.25, -0.128, -0.02, -0.032
1722589919018, -5.75, 16.1, 0.5, -0.139, -0.018, 0.0344
1722589919049, -6.15, 16.05, 0.3, -0.145, -0.021, -0.1024
1722589919080, -5.5, 16.2, 0.3, -0.114, -0.017, 0.0736
1722589919111, -4.8, 16.35, 0.25, -0.136, -0.012, 0.1512
1722589919143, -6.65, 16.45, 0.4, -0.189, -0.024, -0.1408
1722589919158, -5.65, 16.05, 0.3, -0.161, -0.018, 0.0264
1722589919190, -6.2, 17.4, 0.25, -0.027, -0.019, -0.1784
1722589919205, -5.45, 16.6, 0.45, -0.201, -0.015, 0.1144
1722589919236, -5.55, 16.3, 0.2, -0.136, -0.023, 0.0488
1722589919315, -5.75, 16.25, 0.3, -0.144, -0.028, -0.0256
1722589919346, -6.2, 16.2, 0.25, -0.092, -0.035, -0.0872
1722589919377, -5.95, 16.1, 0.15, -0.125, -0.024, -0.0472
1722589919408, -6, 16.2, 0.3, -0.181, -0.028, -0.0576
1722589919440, -5.8, 16.2, 0.1, -0.126, -0.024, -0.0168
1722589919471, -5.8, 16.2, 0.4, -0.144, -0.014, 0.0024
