UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720599622957, -6.45, 15.2, 0.15, -0.127, -0.027, -0.0336
1720599622972, -6.4, 15.15, 0.25, -0.155, -0.026, -0.0328
1720599623004, -6.3, 15.15, 0.15, -0.117, -0.026, -0.032
1720599623035, -6.3, 15, 0.15, -0.122, -0.026, -0.0344
1720599623066, -6.3, 15.1, 0.3, -0.155, -0.026, -0.0336
1720599623097, -6.35, 15.1, 0.1, -0.111, -0.026, -0.036
1720599623129, -6.35, 15.1, 0.2, -0.13, -0.026, -0.0288
1720599623160, -6.3, 15.1, 0.35, -0.155, -0.025, -0.0328
1720599623191, -6.35, 15.15, 0.1, -0.108, -0.026, -0.0312
1720599623222, -6.35, 15.25, 0.25, -0.143, -0.026, -0.0304
1720599623254, -6.45, 15.3, 0.15, -0.146, -0.026, -0.0352
1720599623285, -6.35, 15.15, 0.2, -0.107, -0.026, -0.036
1720599623316, -6.3, 15.25, 0.2, -0.146, -0.026, -0.028
1720599623347, -6.35, 15.2, 0.15, -0.127, -0.027, -0.0328
1720599623379, -6.4, 15.2, 0.2, -0.112, -0.027, -0.0344
1720599623410, -6.35, 15.05, 0.3, -0.153, -0.026, -0.032
1720599623441, -6.35, 15.3, 0.15, -0.121, -0.028, -0.0312
1720599623472, -6.35, 15.15, 0.15, -0.122, -0.026, -0.0312
1720599623504, -6.35, 15.25, 0.35, -0.152, -0.025, -0.0376
1720599623535, -6.45, 15, 0.2, -0.117, -0.027, -0.0352
1720599623566, -6.25, 15.15, 0.2, -0.115, -0.026, -0.0312
1720599623597, -6.4, 15.2, 0.25, -0.152, -0.026, -0.036
1720599623660, -6.3, 15.2, 0.15, -0.133, -0.027, -0.0312
1720599623691, -6.4, 15.15, 0.15, -0.131, -0.027, -0.032
1720599623738, -6.35, 15.05, 0.15, -0.126, -0.026, -0.0336
1720599623769, -6.35, 15.1, 0.25, -0.151, -0.025, -0.036
1720599623801, -6.3, 15.25, 0.2, -0.109, -0.027, -0.0328
1720599623847, -6.45, 15.25, 0.2, -0.145, -0.026, -0.0352
1720599623894, -6.35, 15.2, 0.15, -0.11, -0.027, -0.0344
1720599623957, -6.35, 15.1, 0.25, -0.145, -0.026, -0.0344
1720599623988, -6.3, 15.2, 0.1, -0.111, -0.027, -0.0312
1720599624035, -6.35, 15.2, 0.3, -0.151, -0.027, -0.0328
