UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720600027254, -6.4, 15.15, 0.3, -0.128, -0.025, -0.0344
1720600027285, -6.35, 15.1, 0.25, -0.13, -0.027, -0.0344
1720600027316, -6.3, 15.25, 0.15, -0.132, -0.026, -0.0336
1720600027348, -6.4, 15.15, 0.15, -0.13, -0.027, -0.0352
1720600027379, -6.4, 15.1, 0.3, -0.132, -0.025, -0.0376
1720600027410, -6.4, 15.15, 0.15, -0.13, -0.025, -0.0304
1720600027441, -6.25, 15.2, 0.25, -0.129, -0.025, -0.0312
1720600027473, -6.4, 15.25, 0.25, -0.131, -0.026, -0.0368
1720600027504, -6.25, 15.15, 0.2, -0.131, -0.025, -0.0312
1720600027551, -6.4, 15.2, 0.25, -0.131, -0.025, -0.0344
1720600027598, -6.35, 15.1, 0.2, -0.13, -0.026, -0.0304
1720600027644, -6.5, 15, 0.15, -0.131, -0.025, -0.0344
1720600027691, -6.25, 15.25, 0.2, -0.13, -0.026, -0.0336
1720600027754, -6.3, 15.15, 0.2, -0.132, -0.027, -0.0304
1720600027785, -6.35, 15.3, 0.2, -0.128, -0.026, -0.0352
1720600027816, -6.35, 15.2, 0.2, -0.13, -0.026, -0.0352
1720600027848, -6.4, 15.35, 0.3, -0.13, -0.026, -0.0352
1720600027879, -6.35, 15.05, 0.2, -0.13, -0.027, -0.0392
1720600027910, -6.5, 15.05, 0.25, -0.131, -0.026, -0.0312
1720600027941, -6.25, 15.1, 0.3, -0.13, -0.026, -0.032
1720600027973, -6.35, 15.15, 0.2, -0.128, -0.026, -0.0344
1720600028004, -6.25, 15.3, 0.25, -0.132, -0.026, -0.0312
1720600028035, -6.35, 15.25, 0.25, -0.13, -0.025, -0.0368
1720600028066, -6.35, 15.2, 0.25, -0.129, -0.025, -0.0336
1720600028098, -6.4, 15.25, 0.3, -0.132, -0.026, -0.0304
1720600028129, -6.3, 15.1, 0.25, -0.129, -0.027, -0.0376
1720600028160, -6.35, 15.2, 0.15, -0.133, -0.025, -0.0336
1720600028191, -6.45, 15.1, 0.25, -0.131, -0.026, -0.0352
1720600028223, -6.25, 15.2, 0.2, -0.13, -0.026, -0.0352
1720600028254, -6.15, 15.05, 0.25, -0.132, -0.026, -0.0296
1720600028285, -6.25, 15.15, 0.25, -0.132, -0.026, -0.0312
1720600028316, -5.85, 15.3, 0.15, -0.131, -0.026, 0.0672
1720600028348, -6.65, 15.15, 0.4, -0.169, -0.023, -0.0768
1720600028410, -5.6, 15.35, 0.15, -0.103, -0.028, 0.1504
1720600028457, -6.95, 16.6, 0.2, -0.07, -0.027, -0.376
1720600028488, -6.5, 15, 0.05, -0.12, -0.02, -0.0512
1720600028519, -5.85, 15.15, 0.4, -0.2, -0.031, 0.1848
1720600028551, -6.35, 15.3, 0.05, -0.062, -0.018, -0.0096
1720600028582, -6.15, 15.2, 0.15, -0.137, -0.018, -0.0456
1720600028613, -6.45, 15.4, 0.45, -0.199, -0.028, 0.0048
1720600028644, -6.25, 15.15, 0, -0.041, -0.032, -0.0024
1720600028676, -6.3, 15.15, 0.45, -0.191, -0.025, -0.0304
1720600028707, -6.75, 15.25, 0.3, -0.151, -0.035, -0.096
1720600028738, -6.3, 15.15, 0.1, -0.065, -0.027, 0.0032
1720600028769, -6.4, 15.4, 0.6, -0.165, -0.026, -0.0056
1720600028801, -6.4, 15.25, 0.2, -0.116, -0.027, -0.0368
1720600028832, -6.5, 15.25, 0.1, -0.134, -0.024, -0.0224
1720600028863, -6.8, 15.3, 0.35, -0.199, -0.025, -0.14
1720600028894, -6.2, 15.1, 0.2, -0.077, -0.027, 0.0152
1720600028926, -6.45, 15.2, 0.3, -0.098, -0.024, -0.0744
1720600028957, -6.35, 15.15, 0.45, -0.169, -0.029, -0.0672
1720600028988, -6.2, 15.15, 0.2, -0.097, -0.025, -0.0376
1720600029019, -6.2, 15.35, 0.3, -0.157, -0.018, 0.0104
1720600029051, -6.45, 15, 0.3, -0.133, -0.02, -0.048
1720600029082, -6.2, 15.1, 0.3, -0.084, -0.025, 0.0056
1720600029113, -6.55, 15.1, 0.35, -0.149, -0.025, -0.0656
1720600029144, -6.25, 15.2, 0.15, -0.12, -0.029, -0.0056
1720600029176, -6.5, 15.35, 0.05, -0.109, -0.03, -0.0944
1720600029207, -6.45, 15.15, 0.5, -0.157, -0.025, -0.0376
1720600029238, -6.35, 15.2, 0.05, -0.108, -0.027, -0.0496
1720600029269, -6.35, 15.05, 0.45, -0.093, -0.028, 0.0032
1720600029301, -6.35, 15.1, 0.5, -0.175, -0.025, -0.0488
1720600029332, -6.3, 15.2, 0.35, -0.086, -0.023, -0.0008
1720600029363, -6.55, 15.35, 0.15, -0.166, -0.03, -0.0832
1720600029394, -6.2, 14.95, 0.5, -0.165, -0.022, 0.0104
1720600029426, -6.5, 14.95, 0.1, -0.083, -0.025, -0.0696
1720600029457, -6.4, 15.25, 0.25, -0.157, -0.031, -0.0424
